feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0346	156	112	95	1754	27	17	189	4	0	0	9769	104	138	10	379	24	8	55	91	0	5	171	0	167	10	10	15	60	0	312	8	18	122	477	9	1	0	44	10	1423	0	0	0	0	56	16	2	0	1	0	13	135	96	7	32	94	108	20	3	1	0	0	2	21	179	71	0	83	8	0	434	155	114	249	142	59	14	205	11	91	399	5	4	262	0	606	0	0	0	314	410	1	56	32	0	70	204	310	37	7	6	8	13	37	108	4
np0347	18	439	0	2426	13	0	6	1	0	0	12359	339	46	11	306	4	4	0	115	0	0	36	1	21	21	24	23	114	14	165	0	45	41	398	0	2	0	1	4	325	37	9	1	0	14	0	0	5	13	0	2	326	7	5	9	242	72	28	0	0	1	0	0	3	0	31	75	12	10	10	433	159	10	97	1035	67	0	0	21	48	516	0	0	127	0	1149	0	0	0	2507	1342	0	14	23	0	2	5	18	10	6	0	7	17	5	418	0
np0348	342	940	28	5365	62	0	8	62	5	0	11558	0	139	35	244	2	21	4	55	52	14	103	16	228	50	9	12	251	11	233	5	1	87	199	0	2	48	3	59	1134	0	4	0	14	9	14	2	2	3	20	84	220	4	0	30	408	85	146	1	1	7	4	260	2	696	37	5	44	24	9	496	372	99	689	1001	0	8	305	16	1008	109	2	0	185	228	1986	0	0	0	1083	1230	3	108	44	0	26	58	33	13	11	2	26	26	7	252	0
np0349	14	2300	69	316	39	34	64	61	2	0	9248	30	89	2	548	8	0	22	298	166	84	67	0	851	25	22	27	227	4	1230	1	4	480	1572	1	1	14	12	10	7737	0	20	0	27	66	23	8	5	4	0	26	189	35	4	77	376	70	18	0	0	17	18	33	5	699	59	0	26	9	3	436	461	110	1280	5540	0	17	508	24	1566	468	4	0	235	882	273	0	0	0	1261	535	1	118	30	0	85	170	115	15	16	5	131	37	55	117	0
np0350	21	1421	60	1390	54	7	25	196	5	0	20918	151	187	13	742	28	15	39	286	384	39	238	3	906	148	41	57	250	28	820	24	44	714	932	0	0	127	18	46	4647	0	28	2	76	120	19	13	9	17	61	6	237	27	14	148	1226	40	92	0	2	17	22	934	17	3164	122	0	45	34	24	764	947	289	2310	3471	0	58	1340	54	2873	569	14	0	495	954	1356	10	0	2	2575	1499	18	301	239	0	120	285	130	58	30	12	116	84	27	335	0
np0351	0	545	0	9788	0	0	122	0	0	0	4351	0	228	0	2686	0	0	0	0	0	0	3	0	1	0	2	723	0	0	286	0	0	1488	292	0	0	0	5	2	3653	0	0	88	0	640	0	0	0	54	0	0	114	213	0	463	191	405	0	15	0	2	0	0	49	0	0	0	0	54	152	0	0	19	0	3	0	0	0	4	1422	7	0	0	269	0	321	0	4	46	0	0	0	0	0	18	4	702	84	0	0	0	0	0	0	28	0
np0352	0	750	412	11726	0	0	63	0	3	0	109141	1013	322	33	3147	48	5	1218	13388	1	0	3359	0	3288	263	221	69	1023	0	1403	270	0	1345	4056	11	27	2	25	65	4491	0	2	0	664	128	134	45	49	13	0	0	460	222	27	254	3651	137	34	3	1	43	0	29	88	777	623	3	203	65	74	1356	27	704	3151	5360	0	22	159	285	10680	71	0	16	4903	0	1582	19	70	0	3446	1892	2	880	23	0	43	2112	850	13	154	8	162	86	167	2725	10
np0353	11	844	16	371	25	21	24	20	0	10	8187	29	48	3	554	9	3	12	113	159	6	80	0	414	34	1	25	28	8	630	0	0	96	587	0	0	13	3	31	2133	4	23	0	26	25	11	0	10	0	10	18	101	9	0	68	549	12	40	0	0	10	8	42	14	876	38	1	4	11	6	310	275	51	611	997	0	30	359	14	1478	209	2	0	207	1053	173	0	5	0	986	364	3	88	54	0	81	161	33	17	17	7	67	46	19	115	0
np0354	97	527	53	599	28	8	11	31	0	30	15143	39	46	10	345	11	10	9	167	327	7	66	8	608	42	20	42	87	12	328	9	69	133	407	0	15	6	10	153	2792	10	12	4	29	18	6	1	6	5	0	453	208	39	1	44	167	65	665	1	1	8	30	22	11	773	51	10	22	17	9	438	327	132	432	8641	0	91	631	19	398	126	3	0	185	271	811	5	5	6	2588	1074	2	109	228	0	91	276	23	19	11	0	7	39	10	427	0
np0355	66	2951	62	3406	40	221	102	264	0	117	43469	107	316	21	2738	30	21	24	823	985	66	721	0	3457	412	88	70	513	45	1571	29	53	249	1637	0	18	425	46	23	5167	17	31	5	122	358	61	75	17	25	122	5	614	60	24	363	1100	120	779	1	1	71	10	268	21	3408	168	25	84	26	39	6197	1145	265	587	6395	0	560	6020	79	4200	630	25	0	803	13785	2276	13	23	0	3793	3026	48	440	1152	2	665	391	232	79	68	2	545	504	108	924	3
np0356	77	271	556	4124	83	53	77	60	8	121	20720	196	229	31	651	52	38	17	154	474	60	471	0	612	352	43	55	120	29	1050	15	444	242	1079	8	0	13	55	108	7270	6	14	7	71	112	73	28	16	24	53	11	856	181	9	92	250	102	165	0	0	14	62	16	29	3464	246	17	145	52	14	1704	356	678	906	529	0	47	889	76	441	1298	9	0	369	11	2679	8	12	4	2219	1952	6	285	342	0	433	631	169	376	593	2	194	35	49	989	34
np0358	22	881	1127	7246	102	93	252	72	5	7	43820	370	944	71	2354	131	58	29	477	629	103	614	0	992	135	231	52	428	151	3884	45	690	1122	3127	19	3	40	134	271	12261	3	11	5	87	310	126	44	81	12	81	111	931	188	32	312	373	251	158	0	7	47	85	345	114	4332	318	17	285	85	31	3301	4592	1101	2278	5208	0	85	3708	287	959	1135	12	18	1059	60	3872	31	58	19	2752	4470	1	332	210	25	641	294	530	215	89	62	166	118	216	918	0
np0359	0	24	79	583	0	0	26	45	0	0	883	23	100	2	216	0	2	1	79	0	0	110	0	359	7	6	8	101	3	220	6	0	38	143	4	2	67	2	3	478	0	0	0	0	32	24	3	0	0	0	16	13	12	2	45	38	6	1	0	0	5	0	84	4	80	39	0	9	0	0	35	66	21	10	613	0	9	247	28	106	260	0	3	93	0	18	0	5	3	136	19	2	44	9	0	2	69	90	0	2	0	8	9	7	139	18
np0360	113	926	12	1657	33	12	260	8	0	0	21618	60	157	0	1298	44	1	29	31	0	92	102	0	1169	13	14	76	46	1	635	0	0	111	1099	0	5	0	32	6	4652	0	0	0	212	96	54	4	8	2	0	2	417	105	8	121	516	142	24	47	12	21	0	0	69	991	246	4	34	27	66	804	1834	322	339	8547	0	5	0	43	362	930	3	3	246	0	2711	2	0	0	1441	940	0	99	40	166	17	336	262	751	332	0	466	41	13	226	0
np0361	48	3405	24	2585	14	19	120	86	1	277	61176	137	133	20	1373	4	0	5	211	1623	380	279	19	2353	1087	38	34	127	76	695	8	166	249	358	0	106	457	99	35	1007	49	4	0	41	241	8	72	7	11	6	9	295	12	11	188	1179	12	130	3	0	52	10	109	4	6100	108	28	20	31	52	5195	287	141	1884	8173	0	250	2592	35	410	607	9	0	313	234	1134	6	7	0	4460	2100	100	303	572	0	512	106	55	197	19	1	59	116	10	1095	3
np0362	198	143	36	1710	43	281	220	7	2	0	20549	98	332	11	1650	21	7	95	3145	0	13	362	0	687	36	8	31	238	0	728	22	5	131	2209	4	1	13	30	18	2105	0	4	0	0	129	23	5	2	7	0	0	153	154	21	107	674	259	5	0	0	23	0	4	38	345	164	0	50	8	12	469	243	101	675	1051	153	19	743	20	1441	6737	3	0	557	0	1192	3	5	0	1072	1429	0	101	49	0	46	251	1653	12	49	2	82	35	30	68	1
np0363	4	131	0	129	14	0	6	13	0	0	2435	11	12	0	70	2	0	0	36	51	4	27	0	111	6	4	16	17	6	84	0	7	14	108	0	1	11	0	0	592	0	3	0	10	12	0	0	0	2	0	1	41	0	0	16	155	1	0	0	0	2	0	89	0	309	6	0	6	3	0	77	71	32	259	253	0	4	137	5	319	48	0	0	40	109	100	0	0	0	348	181	0	31	15	0	15	24	16	12	4	1	13	16	0	34	0
np0364	25	823	77	1046	13	41	16	46	0	11	16962	49	82	3	442	6	15	58	141	244	10	162	5	274	101	30	19	233	11	743	6	21	167	872	3	0	60	14	47	2374	0	3	8	87	22	18	6	8	18	46	9	140	7	5	25	889	12	1	0	0	9	7	56	11	2126	51	1	40	18	15	772	459	140	1715	1810	0	19	457	28	2214	260	4	3	231	219	820	4	9	1	2502	718	1	134	75	0	97	37	79	25	17	14	101	57	15	163	0
np0365	1	68	31	3345	71	0	43	0	0	0	17865	1101	99	25	461	52	0	0	0	0	0	46	13	14	14	83	19	199	59	327	0	600	1438	609	0	417	0	0	759	601	0	0	13	0	759	0	28	36	14	0	924	1087	20	2	8	107	193	203	95	7	9	0	0	4	3	247	0	85	55	1	1337	400	156	463	1651	0	118	0	74	2	151	0	0	247	0	1134	8	20	0	3712	1584	0	64	5	8	0	22	8	0	0	0	0	64	0	335	0
np0367	0	1146	110	2884	36	0	57	0	7	0	23830	130	223	21	774	6	7	286	769	0	44	388	0	943	88	30	21	458	0	941	51	55	836	1091	0	0	365	6	29	2242	0	6	0	12	14	71	6	2	0	0	6	43	151	16	76	404	244	5	0	0	3	0	11	12	965	135	1	125	11	22	644	138	1511	946	10146	0	32	1000	63	2178	2	0	0	315	0	619	0	0	0	1225	638	13	149	3	0	52	578	486	0	5	4	7	20	37	6014	0
np0368	0	598	318	9745	3	0	237	0	0	0	37769	660	644	14	3390	56	13	93	2416	0	0	2138	0	5882	362	213	34	151	0	1310	25	0	253	3474	51	0	104	66	15	4405	0	2	0	292	173	414	54	38	0	0	0	158	257	39	296	540	76	98	2	7	56	0	92	9	270	551	2	382	14	31	1058	9	377	629	1907	0	166	779	252	1371	195	9	33	1966	0	1302	15	66	2	1627	1365	21	514	22	0	65	871	1858	12	110	14	69	94	178	1325	65
np0369	0	99	0	1232	59	0	155	0	0	0	26669	9	27	0	4194	21	0	0	0	0	0	0	0	0	0	0	3	185	37	191	0	0	5	686	0	3	0	14	2	939	0	1	2	0	445	0	0	0	0	0	5	22	9	8	41	524	167	0	3	0	0	0	0	5	0	8	0	24	14	4	758	0	20	207	11	0	0	0	0	89	472	0	1	185	0	1393	0	1	0	42	221	0	0	0	0	4	126	103	0	4	0	2	17	648	9	0
np0370	11	862	44	755	44	5	24	7	0	0	15257	39	79	4	584	18	1	19	148	176	15	97	0	290	34	17	17	156	6	935	3	38	149	1007	0	0	13	4	46	1679	0	15	5	39	31	8	5	3	6	10	0	183	6	7	59	775	22	38	0	0	6	9	58	4	1264	50	4	19	17	9	632	519	114	1066	1223	0	31	600	20	1719	289	4	0	260	784	403	0	0	0	1598	813	0	117	80	0	127	156	61	33	22	9	178	65	29	170	0
np0371	72	636	6	84	2	0	0	23	0	12	3026	8	25	0	161	2	0	1	13	145	5	36	0	812	70	15	24	70	0	363	6	7	222	249	0	5	3	0	14	26994	5	12	0	3	6	2	0	4	0	0	0	154	3132	1	49	41	131	19	15	0	9	7	14	2	612	288	0	0	13	12	101	26	102	292	11573	0	6	2443	21	161	78	0	0	320	22	744	2	2	37	2027	1769	0	31	31	0	8	1066	92	0	0	0	0	178	1	953	0
np0372	0	101	5	495	29	0	48	0	1	0	46977	91	91	0	251	26	0	0	0	0	0	31	9	0	0	2	2	489	582	284	0	0	3	78	1	0	0	0	100	496	0	0	0	0	12	43	4	1	0	0	2	172	30	0	0	8	0	0	16	0	1	0	0	7	0	7	0	10	3	0	442	835	12	448	855	0	0	0	0	277	33	3	0	91	0	1043	0	0	0	20	231	2	0	0	0	8	0	11	0	2	0	4	7	116	103	0
np0373	19	321	252	4306	58	6	88	29	1	9	15308	200	220	22	506	36	19	29	126	292	71	216	8	461	196	96	8	165	62	572	4	1596	143	1176	2	0	19	72	259	11249	0	8	2	54	60	39	23	24	22	103	40	239	60	13	51	171	109	58	2	2	12	13	231	55	1405	209	5	150	32	12	1583	195	419	523	254	0	21	1168	100	201	331	0	3	249	10	807	8	29	5	1128	1129	2	280	187	0	203	68	89	136	69	32	26	34	88	336	3
np0374	55	956	39	650	53	9	60	42	1	26	12539	60	113	12	689	19	0	13	128	854	49	106	0	968	94	24	38	143	17	749	0	49	317	1116	36	51	22	14	36	4521	41	17	5	53	73	13	10	1	2	0	67	370	1	10	55	553	32	313	0	0	15	121	186	3	1160	106	11	11	25	14	1335	510	78	1485	4704	0	128	1530	23	762	292	0	0	251	484	223	3	4	0	5606	831	13	251	111	0	166	103	50	10	7	3	14	77	22	1012	0
np0375	5	224	21	471	34	1014	28	56	3	1	9224	133	74	16	468	9	0	8	66	55	216	192	0	200	126	13	33	279	16	602	5	9	601	322	0	3	37	2	3	1366	0	15	0	60	51	38	10	6	4	35	0	47	12	4	35	650	18	18	0	0	8	3	238	11	625	82	0	20	6	2	653	1091	55	503	4557	0	10	279	21	1036	84	9	3	155	94	464	1	0	0	1044	751	8	112	70	0	32	230	60	43	6	4	31	86	10	103	0
np0376	0	2783	8	118	0	6	174	0	0	0	1311	88	1296	15	1277	4	0	0	0	0	0	79	0	92	0	6	18	960	4	641	8	0	1281	1922	0	7	0	7	27	3446	0	0	0	0	19	50	20	31	1	0	34	262	134	10	116	34	84	0	0	0	17	0	0	5	0	5	2	7	0	0	106	271	23	2	4895	0	0	0	119	368	155	26	0	162	0	172	3	15	0	152	62	0	25	0	0	2	203	540	0	0	0	0	133	72	26	0
np0377	13	789	61	4830	31	12	14	139	3	0	12653	24	133	17	434	18	10	15	140	134	29	207	15	422	90	31	25	294	13	429	12	30	190	443	0	4	71	12	28	2336	0	10	3	28	12	16	11	7	0	25	23	94	9	8	43	1000	20	51	1	0	9	11	523	7	1323	64	6	28	28	19	680	924	168	1244	1964	0	45	623	24	1551	231	6	0	265	519	860	4	4	0	1424	918	10	159	92	0	51	132	54	37	19	7	54	38	14	190	0
np0378	72	758	0	218	13	0	286	10	17	45	7553	16	40	0	2298	4	0	1	109	90	636	70	277	1331	49	26	54	17	0	768	0	3	1064	347	490	109	19	13	20	528	6	4	0	26	2054	98	87	3	0	0	1862	385	3	36	611	286	7	27	20	7	26	11	22	0	675	177	6	2	8	5	126	31	22	842	32178	0	10	416	26	24	413	1	0	791	432	179	5	0	0	1647	931	2	99	81	6	39	42	61	0	22	5	0	82	6	146	0
np0379	28	290	12	500	15	0	21	52	0	7	10437	17	38	3	356	12	4	0	74	218	0	69	0	290	38	13	15	266	4	500	8	27	155	657	0	1	22	11	16	2027	0	15	0	36	10	0	2	2	0	9	0	132	5	2	27	301	13	47	0	0	4	19	29	3	1129	53	3	9	6	3	349	168	106	643	4299	0	38	311	16	540	80	7	0	241	199	676	2	0	0	1601	544	0	172	58	0	71	165	52	3	5	1	2	38	8	198	0
np0380	12	836	36	448	27	19	21	25	1	2	11839	42	52	11	403	11	7	72	117	193	15	74	5	279	24	11	10	266	3	633	4	30	164	730	1	0	12	10	32	2203	4	7	1	54	15	0	2	2	5	15	4	118	5	5	37	916	4	7	0	0	4	20	104	6	1571	65	1	22	15	7	443	353	154	1212	1301	0	14	349	20	1725	159	10	2	172	101	208	0	7	2	1644	309	0	224	38	0	69	169	67	22	4	6	56	42	15	88	0
np0381	22	622	10	519	50	50	23	65	0	14	11170	29	52	5	385	16	6	16	173	223	11	98	0	541	42	14	20	178	3	596	4	30	149	768	13	1	33	5	21	3055	0	26	2	34	25	8	5	9	3	15	16	121	4	0	57	912	32	43	0	0	0	10	59	12	1538	53	4	9	13	11	402	349	110	815	2899	0	50	623	14	1892	139	3	0	258	933	295	0	0	2	1333	502	0	141	76	0	91	599	62	21	12	7	85	52	15	127	0
np0382	49	1667	75	1700	66	91	51	210	2	49	40041	94	198	12	1160	49	6	27	311	666	54	316	0	1675	162	60	71	569	30	1588	18	88	749	2203	1	5	113	22	81	4140	3	85	5	99	127	18	23	19	16	18	14	331	20	7	282	1780	31	230	0	0	49	86	150	31	5099	169	5	44	40	24	1671	929	348	5093	6491	0	170	2290	81	7165	588	22	2	703	1577	1382	3	24	0	5809	2441	7	539	317	0	297	181	143	71	99	22	99	122	45	556	0
np0383	72	572	68	576	33	29	32	46	0	0	16397	40	44	7	370	8	13	12	208	148	14	99	0	532	37	14	17	56	15	277	7	17	139	498	0	1	8	11	24	3285	3	30	0	23	20	14	5	3	8	5	35	264	60	8	38	150	102	101	0	0	11	40	13	11	1002	45	2	19	14	4	488	539	191	341	9121	0	20	397	18	680	131	3	2	242	378	925	1	4	4	1190	812	5	87	68	0	78	678	59	19	17	1	76	46	14	215	0
np0384	0	2547	182	1888	2	0	46	1424	15	0	36575	31	939	22	2708	7	3	5	769	0	27	952	447	5549	313	24	124	745	0	2245	114	0	1492	1887	196	160	4871	6	85	8094	0	6	1	0	164	44	4	0	0	0	1150	607	98	20	1758	2138	31	76	103	0	146	0	904	75	2220	337	25	17	13	52	260	4331	949	2610	14415	0	1125	34299	140	1720	3254	8	0	1939	0	493	0	15	0	4650	1607	74	887	89	0	1	2267	60	0	7	0	259	102	29	1792	25
np0385	44	1460	257	1775	21	213	73	315	0	17	20716	78	183	33	672	18	13	101	507	292	31	353	0	1493	182	34	35	250	55	980	18	49	232	1055	3	0	185	45	37	3034	3	11	4	52	67	54	13	6	13	115	64	232	46	9	56	738	54	33	0	1	19	12	179	24	2834	65	5	68	31	20	1057	1184	287	1036	3992	0	161	1944	38	3791	471	9	3	328	5750	2127	2	15	1	2431	2260	20	175	244	0	202	348	141	66	74	4	269	62	42	325	0
np0386	141	3791	151	1096	92	11	742	99	13	0	5538	74	3432	26	1549	97	6	8	274	28	51	166	27	305	25	212	31	396	0	433	2	34	349	227	0	0	11	23	91	4176	0	0	9	38	245	62	35	115	0	3	21	295	212	36	134	205	63	53	736	0	14	49	27	52	446	122	0	56	13	9	440	66	232	188	1663	1	0	12	238	200	514	9	17	866	15	756	21	32	18	547	173	0	96	10	0	115	195	377	22	46	7	14	70	144	189	0
np0387	0	193	1	21	105	1	8744	0	0	0	699	7	32792	6	8545	0	0	0	2341	0	35	171	3	74	0	149	7	2244	0	773	0	2	16	156	0	602	12	30	8	1152	0	0	1	111	433	0	10	225	0	0	4	129	39	2	403	147	27	0	4166	21	7	0	342	106	43	27	0	0	10	0	45	192	13	16	5480	49	0	0	71	7	404	0	5	932	0	0	7	4	169	167	15	0	11	5	175	11	65	186	0	7	0	57	37	53	50	0
np0388	0	4051	217	1800	244	0	229	1289	20	0	10568	106	14508	27	3384	28	15	2	727	0	61	880	592	5540	71	58	147	2078	0	2743	21	8	598	2526	25	607	629	12	62	12603	0	8	0	0	704	238	7	2	0	0	755	874	224	28	3031	778	156	96	452	0	88	0	1482	125	602	322	1	75	5	41	218	1070	641	477	19979	0	275	6969	235	232	4026	10	4	6042	0	202	3	39	4	1704	790	34	295	45	0	3	2065	1358	0	4	0	142	973	36	1293	30
np0389	18	1093	0	1900	24	0	13	419	0	3	17399	102	152	1	1976	9	0	0	43	0	0	117	19	805	16	75	53	825	15	1039	0	20	1443	1849	0	6	0	0	29	4407	38	18	0	0	33	0	9	14	1	0	95	657	85	0	162	6200	125	17	6	0	21	0	499	47	10	168	16	2	17	23	210	20	10	538	5108	7630	134	0	45	274	14527	17	0	511	1	511	2	0	5	3027	1100	0	158	17	171	0	212	97	0	1	0	40	95	22	637	0
np0390	19	121	289	2285	40	25	38	26	0	12	11723	98	92	12	379	18	15	5	69	200	23	198	0	249	108	49	21	62	25	311	9	184	113	676	0	3	7	24	58	4181	1	5	3	48	36	27	8	10	3	38	10	226	48	6	41	106	27	32	0	0	11	27	18	23	1575	127	6	68	25	5	964	260	317	500	285	0	11	368	48	274	289	4	1	141	0	886	0	14	4	695	851	3	133	150	0	184	107	104	81	59	0	29	11	20	300	4
np0391	112	344	0	28	23	0	102	0	10	8	1181	3	49	1	2195	3	1	0	13	10	835	15	262	614	9	9	30	65	0	273	0	0	740	130	85	49	4	3	10	272	0	0	0	6	507	61	56	2	0	0	548	264	0	20	230	33	33	9	11	10	12	21	7	0	229	101	0	2	2	0	27	5	10	427	15922	0	0	127	10	1	102	1	0	450	52	37	0	0	0	529	292	0	18	31	1	12	6	31	1	4	6	0	15	1	72	0
np0392	78	4944	29	721	25	26	915	73	20	14	17629	45	683	20	4496	105	5	6	452	401	2962	227	309	3455	368	55	81	744	7	1792	0	28	1329	1681	3	105	99	89	54	11633	17	3	0	62	564	314	14	18	0	0	2537	151	17	18	2270	1119	31	70	5	3	141	44	171	8	2437	248	5	24	16	7	492	607	108	996	57780	0	45	1641	39	715	1754	15	1	772	5364	886	5	12	0	3630	1654	10	376	241	0	98	102	794	12	35	7	5	512	38	439	0
np0393	10	355	20	441	5	5	10	53	1	0	6318	38	34	0	219	5	6	17	80	96	15	70	0	251	34	7	14	33	12	230	8	8	168	301	0	0	43	8	19	1444	0	7	0	14	21	12	6	0	0	26	0	70	9	3	40	359	9	28	0	0	0	4	255	0	763	38	0	14	15	4	180	205	67	616	709	0	13	359	13	825	154	0	0	143	292	309	0	0	0	806	473	5	96	58	0	37	75	21	20	6	9	41	25	4	111	0
np0394	37	1233	181	709	35	43	150	76	0	0	14956	53	134	10	2015	38	9	23	532	95	40	197	3	801	33	36	34	237	19	1849	6	14	260	1765	2	0	5	23	44	7927	0	13	2	59	93	41	10	14	4	14	1	320	46	8	114	240	142	3	0	0	18	58	14	13	1027	109	0	36	26	8	710	889	242	784	3950	0	14	218	49	787	763	4	3	354	116	1336	2	13	1	1635	876	1	143	71	0	117	198	431	27	20	13	78	143	33	153	0
np0395	84	1897	12	4350	50	0	64	2	0	0	27998	936	461	73	1058	32	34	0	189	0	0	156	158	270	48	69	64	317	32	412	0	260	852	832	0	147	0	14	66	1224	171	25	2	0	64	7	1	14	22	0	795	1329	7	8	22	700	154	677	1	1	10	0	35	0	181	68	544	74	77	211	1105	179	41	383	6836	52	43	0	62	46	1030	1	0	291	0	2338	4	7	7	10382	3088	0	110	97	0	8	88	49	1	10	0	16	131	13	944	0
np0396	43	1534	193	725	52	151	117	146	0	1	14528	53	88	15	1130	28	6	33	503	155	43	264	0	795	69	19	36	209	16	923	6	30	191	2229	0	0	11	30	20	4415	2	1	3	52	84	63	16	18	5	10	2	344	92	9	118	306	200	12	0	0	11	10	19	16	908	105	0	63	46	6	533	1161	261	1049	2754	0	4	231	40	892	564	13	2	436	361	1888	3	0	9	1147	1054	2	130	86	0	132	324	562	53	43	13	119	65	41	186	0
np0397	0	1026	1758	17594	15	0	360	1387	0	0	25311	398	5707	88	8113	75	98	66	3358	0	72	3692	1	8894	302	162	226	6368	36	6044	95	0	1293	5557	0	0	1657	81	81	13294	0	8	2	0	790	517	64	21	3	41	0	532	617	110	1611	1143	200	29	4	13	198	0	2309	90	2700	1209	4	409	36	34	1155	1707	719	560	23233	0	184	6525	836	3184	10617	35	185	5672	0	1021	38	148	47	5894	742	78	1048	253	0	108	3321	3347	4	94	0	128	387	288	2226	337
np0398	0	786	118	3539	11	0	88	0	0	0	39642	149	88	3	5095	28	0	0	0	0	0	33	22	1	0	5	728	2494	0	223	0	0	3	1938	0	4	0	16	126	1230	0	0	132	0	6	0	4	0	0	0	165	1269	0	5	58	5	20	0	0	0	0	0	0	17	6	0	0	114	166	0	4765	0	2408	5336	13	0	0	0	5	29	1106	0	0	607	0	2279	0	0	162	11	228	0	8	0	0	99	0	48	0	0	12	0	41	0	92	0
np0400	377	5024	323	1323	156	724	326	613	0	10	34923	97	294	30	3418	107	14	72	1653	413	138	846	3	4592	289	79	132	740	35	2819	30	80	556	6085	3	0	124	66	36	27347	2	36	12	184	282	218	57	67	17	60	4	1274	361	21	553	847	817	25	3	3	70	55	113	80	2076	497	8	105	65	32	1271	2697	549	1698	16130	0	58	1017	123	2355	1624	63	5	1455	296	6497	21	19	10	3880	2731	22	498	262	0	327	2380	936	93	170	9	541	236	185	471	0
np0401	117	17	0	11	8	0	582	0	193	0	117	5	20491	0	1076	0	0	4	90	0	19	13	63	32	0	163	1	728	0	301	0	0	680	38	0	1224	0	19	13	392	0	0	0	0	2	0	0	454	0	0	6	10	17	0	155	20	0	0	4193	19	3	0	49	8	13	6	0	0	0	0	7	14	6	5	8940	4	0	5	107	6	33	0	6	125	0	1	5	17	38	49	4	0	0	8	600	2	14	6	0	2	0	4	21	14	7	0
np0402	0	1507	1	372	0	0	2046	0	14	0	2514	2	483	16	5281	0	7	0	4	0	0	2	34	0	0	10	0	0	0	1	0	0	0	122	0	14	0	123	22	15028	0	0	0	0	13	0	0	3	0	0	40	348	41	26	0	230	366	0	0	0	18	0	0	33	0	0	0	0	41	0	0	0	330	0	58628	0	0	0	22	2399	0	0	25	0	0	699	0	0	0	2	0	0	0	0	0	0	1100	325	0	0	72	0	0	0	0	0
np0403	10	88	0	54	6	0	381	25	1	0	320	19	122	1	2037	75	0	0	51	0	4465	23	0	2855	12	8	31	151	0	325	0	0	204	230	0	135	0	3	110	6459	17	7	0	7	115	0	1	7	0	0	878	151	1	2	2601	22	0	22	9	2	90	0	32	0	55	141	0	0	17	0	26	22	40	10	26041	15	0	0	2	0	152	0	0	308	1	316	0	0	0	791	247	0	14	8	0	0	0	372	0	10	0	0	65	0	93	0
np0404	0	6762	224	1055	161	0	642	0	62	1	33056	32	1456	0	7270	29	0	0	4	0	0	9	26	5	0	3	442	7108	0	312	0	0	9	12863	0	1161	0	182	3048	2275	0	0	70	0	7	0	4	0	0	0	1411	799	2	0	71	1	31	0	1	0	4	0	0	102	3	0	0	30	102	0	2323	0	1158	5035	17	0	0	0	8	123	2626	0	0	698	0	1151	0	0	258	6	91	0	2	0	2	18	0	290	0	0	7	1	82	3	8	0
np0405	12	905	45	1578	23	90	121	116	0	58	16873	59	196	7	1481	20	6	33	359	250	42	393	1	939	183	29	15	229	16	1151	14	30	145	1330	0	1	229	23	15	3896	3	8	3	70	80	38	5	5	4	107	7	260	25	21	206	442	91	78	0	2	18	10	104	12	1250	88	9	54	16	5	706	476	108	258	1801	0	109	1718	25	1590	297	6	0	336	8447	834	2	12	3	1353	914	12	197	251	0	139	242	170	26	52	4	194	172	39	259	0
